source_id,split,text,emoji,label,intent_label,dissonance_label
train:303:0,train,"ugh, laurie's gonna be looking at our stats, and my checkout scores are terrible.",😮‍💨,High,Complain,High
train:303:1,train,that scanner never works for me.,🙄,High,Complain,High
train:303:2,train,who cares if you're bad at one thing?,🥹,Low,Comfort,Low
train:303:4,train,my upm score is a five.,ℹ️,Low,Inform,Low
train:303:5,train,even i got a 30.,😏,High,Taunt,High
train:303:6,train,"well, you have better hand-eye coordination.",👏,Low,Praise,Low
train:303:7,train,same diff. they're just ugly people floating in space.,🤡,High,Taunt,High
train:303:8,train,"yeah, they're not floating in space.",👎,High,Oppose,High
train:304:0,train,"oh, excuse me, you're the floor manager, right?",✅,Low,Confirm,Low
train:304:1,train,"uh, yeah, hi. amy.",✨,Low,Greet,Low
train:304:3,train,"okay, good to know. thank you.",💛,Low,Thank,Low
train:304:4,train,"yeah, anytime.",🚪,Low,Leave,Low
train:304:5,train,"hey, um, can i just say, it's-it's really cool to have a woman district manager.",🌟,Low,Praise,Low
train:304:6,train,i'm kidding.,😂,Low,Joke,Low
train:304:8,train,i would love some help with some of these personnel details.,🙋,Low,Ask for help,Low
train:304:9,train,"oh, uh, yeah. okay, sure.",🤝,Low,Agree,Low
train:304:10,train,"arby's has the meats, but amy's got the deets.",😜,Low,Joke,Low
train:305:0,train,"hey, i just wanted to make sure we're on the same page about keeping this whole situation from laurie.",📝,Low,Inform,Low
train:305:2,train,i just mean a lot of bosses don't like preggos.,📖,Low,Explain,Low
train:305:3,train,"no, everyone loves preggos.",⛔,High,Oppose,High
train:305:6,train,"not me. if i hear someone's pregnant, all i think about is bathroom breaks and doctors' appointments and hormones.",⛔,High,Oppose,High
train:305:12,train,move! you've gotta move.,⏰,Low,Arrange,Low
train:306:1,train,justine is a hard worker.,👋,Low,Introduce,Low
train:306:3,train,"oh, myrtle, yeah. she's sweet.",👏,Low,Praise,Low
train:306:8,train,"oh, okay. phew.",🤝,Low,Agree,Low
train:306:9,train,"i'm not, like, gonna literally cut her.",💬,Low,Explain,Low
train:307:0,train,"so out of the blue, she just decided to fire myrtle?",😕,Medium,Doubt,Medium
train:307:1,train,"yeah, that's exactly what happened.",👍,Low,Agree,Low
train:307:4,train,i don't know what's inside of her mind.,🙄,High,Complain,High
train:307:6,train,"okay, fine.",✅,Low,Acknowledge,Low
train:307:8,train,because she asked me about myrtle.,💡,Low,Explain,Low
train:307:9,train,"so you led with,  myrtle's not good at her job?",🤨,High,Criticize,High
train:309:0,train,i just can't make it work.,😮‍💨,High,Complain,High
train:309:2,train,why don't you just go into glenn's computer and change your stats?,💡,Low,Advise,Low
train:309:3,train,"well, isn't that kind of like cheating?",😕,Medium,Doubt,Medium
train:309:4,train,not really.,⛔,High,Oppose,High
train:309:5,train,i think garrett makes a good point.,✅,Low,Agree,Low
train:309:6,train,i'm gonna do it.,📋,Low,Plan,Low
train:309:7,train,"well, i guess while you're in there, you can change your employee photo too.",☝️,Low,Advise,Low
train:309:8,train,i had a lot of sodium that morning.,📖,Low,Explain,Low
train:310:1,train,there used to be really high infant mortality.,⚠️,Medium,Warn,Medium
train:310:2,train,"fine, i'll go get justine to help.",🚨,Low,Ask for help,Low
train:310:3,train,"no, no!",🚫,Medium,Prevent,Medium
train:310:7,train,why don't you just tell laurie you're fat?,☝️,Low,Advise,Low
train:310:8,train,because fat people are fat everywhere.,💡,Low,Explain,Low
train:310:9,train,this is clearly a baby bump.,👋,Low,Introduce,Low
train:310:11,train,i am not intentionally just naming black actors.,💡,Low,Explain,Low
train:310:12,train,"sandra, if i didn't need your hulu password, i would kill you right now.",🛑,Medium,Warn,Medium
train:311:1,train,"oh, okay, but what about a perfect day in the store?",🤔,Low,Asking for opinions,Low
train:311:3,train,"hey, myrtle, you borrowed some scissors, and i need them back.",🚨,Low,Ask for help,Low
train:311:5,train,this is myrtle's day!,ℹ️,Low,Inform,Low
train:312:0,train,"hey, laurie, um, can we talk to you?",👋,Low,Greet,Low
train:312:1,train,"hi, um, i'm jonah. simms.",✨,Low,Greet,Low
train:312:2,train,she is an invaluable asset to this store.,ℹ️,Low,Inform,Low
train:312:3,train,"okay, amy, i really don't want to fire anyone, right?",👌,Low,Confirm,Low
train:312:4,train,"certainly not a sweet old lady, but corporate is on me to cut the budget.",💬,Low,Explain,Low
train:312:6,train,"sure, yeah.",🤝,Low,Agree,Low
train:312:7,train,give it a try.,👋,Low,Leave,Low
train:312:8,train,tinkerbell.,🤣,Low,Joke,Low
train:313:0,train,"like, that's a thing, right?",🤝,Low,Confirm,Low
train:313:1,train,"those are words, yes.",✅,Low,Agree,Low
train:313:2,train,find the money!,⏰,Low,Arrange,Low
train:313:3,train,show mama the money.,📅,Low,Arrange,Low
train:313:4,train,"o-okay, all right, okay, i appreciate the energy, mama.",🙏,Low,Thank,Low
train:313:6,train,"yeah, okay, whatever you need.",🤝,Low,Agree,Low
train:313:7,train,"yes, okay!",🤝,Low,Agree,Low
train:313:8,train,mama smells the bacon 'cause papa found the pork!,🤣,Low,Joke,Low
train:313:9,train,"neither do i, but mama can't stop.",😜,Low,Joke,Low
train:314:0,train,so no one can see us.,📖,Low,Explain,Low
train:314:1,train,fine. can we just change the scores so we can get out of here?,🥺,Low,Ask for help,Low
train:314:5,train,you might as well change it to something impressive.,☝️,Low,Advise,Low
train:314:6,train,you're right.,✅,Low,Agree,Low
train:314:7,train,"this is my tonya harding moment, and i've gotta claw my way to the top.",💸,Medium,Flaunt,Medium
train:314:8,train,okay.,🤝,Low,Acknowledge,Low
train:315:0,train,"excuse me, young lady.",✨,Low,Greet,Low
train:315:1,train,do you have any sugar?,🙋,Low,Ask for help,Low
train:315:2,train,my coffee is black with an 80% chance of cream.,💡,Low,Explain,Low
train:315:4,train,isn't that channel 4 weatherman skipper sailes in our very store?,🤝,Low,Introduce,Low
train:315:7,train,"hey, it's cool.",🏆,Low,Praise,Low
train:315:9,train,really good at what he does.,🌟,Low,Praise,Low
train:316:0,train,"hey, you're dina, right?",✨,Low,Greet,Low
train:316:3,train,"no, it's light.",🙅,Low,Refuse,Low
train:316:4,train,"okay. uh, well, it says that shrink accounted for, like, 1.4% of total sales last month.",📝,Low,Inform,Low
train:316:5,train,"but at the same time, the regional average actually dropped.",📢,Low,Inform,Low
train:316:7,train,just ask the question!,🗓️,Low,Arrange,Low
train:316:8,train,"so sorry. i, uh--hoo!",🥺,Low,Apologise,Low
train:316:9,train,"just have to, uh, use the restroom.",🚪,Low,Leave,Low
train:316:10,train,so maybe we can discuss that later.,💡,Low,Advise,Low
train:316:11,train,great.,🌟,Low,Praise,Low
train:318:1,train,and all good things must come to an end.,🥹,Low,Comfort,Low
train:318:2,train,"myrtle, i am trying to talk to you.",📝,Low,Inform,Low
train:318:3,train,"oh, i'm sorry. i...",🙏,Low,Apologise,Low
train:318:4,train,i just like looking at the trucks.,💡,Low,Explain,Low
train:319:0,train,"mateo, i've just been going over everyone's upm numbers.",📢,Low,Inform,Low
train:319:1,train,your score's very impressive.,📢,Low,Inform,Low
train:319:3,train,"but, uh, wow. thank you.",🙏,Low,Thank,Low
train:319:4,train,"i mean, i've never seen 121 upm before.",💬,Low,Explain,Low
train:319:5,train,that's so stupid.,😜,Low,Joke,Low
train:319:7,train,"hey, you know what would be a good idea?",🧠,Low,Advise,Low
train:319:8,train,if mateo did a demonstration of his technique for the rest of us.,🧠,Low,Advise,Low
train:319:9,train,"okay, excellent. yes.",👏,Low,Praise,Low
train:319:10,train,"let's meet, register one, five minutes, okay?",🗓️,Low,Arrange,Low
train:319:11,train,o-okay.,👌,Low,Acknowledge,Low
train:319:12,train,what was that?,🤔,Medium,Doubt,Medium
train:320:0,train,great.,👏,Low,Praise,Low
train:320:1,train,you don't wanna start with cold muscles.,📖,Low,Explain,Low
train:320:2,train,"hey, you look pretty warm to me.",🏆,Low,Praise,Low
train:320:3,train,okay.,✅,Low,Acknowledge,Low
train:320:4,train,"oh. ah, looks like it's broken.",📝,Low,Inform,Low
train:320:7,train,"thank you, cheyenne.",🙏,Low,Thank,Low
train:320:8,train,so now we begin.,ℹ️,Low,Inform,Low
train:320:10,train,"oh, i got stung!",🙄,High,Complain,High
train:324:0,train,"i mean, he waves, you wave.",📖,Low,Explain,Low
train:324:1,train,"yeah, we've been on a couple dates.",✅,Low,Agree,Low
train:324:3,train,how did you guys even send each other naked photos of yourselves?,🤔,Medium,Doubt,Medium
train:324:5,train,"oh, my god. so much effort.",🙄,High,Taunt,High
train:324:6,train,i sent a nude fax once.,ℹ️,Low,Inform,Low
train:324:7,train,"i mean, an artist signs her work.",📖,Low,Explain,Low
train:325:0,train,"dina, hey. i made something for you.",ℹ️,Low,Inform,Low
train:325:1,train,"just as, you know, a little thank-you for, you know, the gift that you're giving to glenn and me.",🙏,Low,Thank,Low
train:325:2,train,"gosh, what intricate work.",😏,High,Taunt,High
train:325:3,train,amazing. yeah.,🏆,Low,Praise,Low
train:325:4,train,you know what? i actually can't accept this.,🙅,Low,Refuse,Low
train:325:5,train,and i do not want this in my home.,🚫,Low,Refuse,Low
train:326:2,train,"hey, were you guys talking about jerry?",🫒,Low,Care,Low
train:326:3,train,"yeah, this weekend, we're taking the rails off the toilet.",🤝,Low,Agree,Low
train:326:5,train,"better get over there fast, you know, before she sells out.",☝️,Low,Advise,Low
train:326:7,train,"uh, yep. okay, let's go.",🚪,Low,Leave,Low
train:327:0,train,"i like the label. it's very, uh, artisanal.",🌟,Low,Praise,Low
train:327:1,train,"thanks, yeah. would you like a taste?",🍽️,Low,Invite,Low
train:327:3,train,you're funny.,👏,Low,Praise,Low
train:327:4,train,"well, yeah, i mean, i'm definitely a little bit of a crack-up, but this is bud light, right?",🤝,Low,Confirm,Low
train:327:5,train,"no. i guess if you're not used to drinking craft beer, it might take a little time for your palate to adjust.",⛔,High,Oppose,High
train:327:6,train,hmm.,👌,Low,Acknowledge,Low
train:329:0,train,"so it seems like, uh, jerusha's sales seem to be picking up a little bit, huh?",🤝,Low,Confirm,Low
train:329:1,train,"yeah. god, i am so proud of her.",👏,Low,Praise,Low
train:329:2,train,but not jerusha.,⛔,High,Oppose,High
train:329:4,train,i'm not pressuring anyone.,⛔,High,Oppose,High
train:329:5,train,"no, of course not, but there's--",💡,Low,Explain,Low
train:329:6,train,"i think what i'm saying is, just be careful how you use your power.",💡,Low,Advise,Low
train:329:7,train,maybe you should be careful how you use your power...,☝️,Low,Advise,Low
train:332:0,train,"none of you feel pressured to buy jerusha's needlepoint, right?",🤝,Low,Confirm,Low
train:332:2,train,i felt pressured to buy cookies from your foster kids.,😤,High,Complain,High
train:332:3,train,you take a picture of yourself with a newspaper not from tucson.,🧠,Low,Advise,Low
train:332:4,train,you made me take care of the tropical fish that you raised even though i can't afford the tank maintenance.,🙄,High,Complain,High
train:332:5,train,i had to take out a loan.,😤,High,Complain,High
train:332:6,train,"my sister was in labor, and you needed me to change your screensaver to flying toasters.",😮‍💨,High,Complain,High
train:332:7,train,she gave birth in her tub.,😤,High,Complain,High
train:332:8,train,"okay, okay.",✅,Low,Acknowledge,Low
train:332:9,train,"okay, i--i am sorry, then.",🥺,Low,Apologise,Low
train:332:10,train,i'll never pressure you again.,📝,Low,Inform,Low
train:332:11,train,my vertigo was going crazy at the time.,😮‍💨,High,Complain,High
train:332:12,train,i had to sit down in the shower.,😮‍💨,High,Complain,High
train:333:1,train,i can do scarves with birds on them.,👋,Low,Introduce,Low
train:333:2,train,what about a scarf with a squirrel on it?,🙋,Low,Ask for help,Low
train:333:3,train,no.,👎,High,Oppose,High
train:333:4,train,"i mean, i guess technically i could.",📖,Low,Explain,Low
train:333:5,train,"but no, i just don't feel comfortable with that.",🚫,Low,Refuse,Low
train:337:1,train,"um, yeah. some.",🤝,Low,Agree,Low
train:337:2,train,and it was a mess.,😤,High,Complain,High
train:337:3,train,the only spanish words i know are m(registered trademark) tequila.,ℹ️,Low,Inform,Low
train:337:4,train,"know what i mean? ay, ay, ay!",🤣,Low,Joke,Low
train:337:6,train,"no, just some guy that i've gone on a couple dates with.",⛔,High,Oppose,High
train:337:7,train,"alex, the beverage guy.",📛,Low,Introduce,Low
train:337:8,train,"oh, the beverage guy. cool.",🌟,Low,Praise,Low
train:337:9,train,because that may be what you agreed to.,💬,Low,Explain,Low
train:338:2,train,"i had a friend try one of your samples, and--this is crazy-totally independently, also said it tastes like bud light.",👋,Low,Introduce,Low
train:338:4,train,and i'd appreciate that respect if that's what i were doing.,💛,Low,Thank,Low
train:338:5,train,life is a highway.,😜,Low,Joke,Low
train:338:6,train,i got to get back to work.,🏃,Low,Leave,Low
train:339:0,train,excuse me. how much can i buy for $200?,🙋,Low,Ask for help,Low
train:339:2,train,"damn it, random man!",😤,High,Complain,High
train:339:3,train,who asked you to get involved?,😑,High,Criticize,High
train:339:4,train,it's okay. i--i just want everybody to be happy.,📖,Low,Explain,Low
train:339:5,train,o-okay.,🤝,Low,Acknowledge,Low
train:341:0,train,"yeah, well...",👌,Low,Acknowledge,Low
train:341:1,train,hang in there.,🫐,Low,Comfort,Low
train:341:3,train,"oh, no, no, no, i couldn't.",🚫,Low,Refuse,Low
train:341:4,train,"oh, you-you wanted me to, uh, eat it right now?",🤝,Low,Confirm,Low
train:341:6,train,"yes, i will--i will do this.",🤝,Low,Agree,Low
train:341:7,train,i will put this in there.,📅,Low,Plan,Low
train:344:0,train,hey. i'm taking off.,😊,Low,Greet,Low
train:344:1,train,"you're still up for tonight, right?",✅,Low,Confirm,Low
train:344:2,train,"uh, yeah.",🤝,Low,Agree,Low
train:344:4,train,"my parents never made me speak it in the house, and i really don't feel like i should be made to feel guilty about that, okay?",🙄,High,Complain,High
train:344:5,train,i was just asking if you're cool driving for an hour to this barbecue place i like.,💬,Low,Explain,Low
train:344:6,train,"oh. oh, cool.",👏,Low,Praise,Low
