source_id,split,text,emoji,label,intent_label,dissonance_label
train:434:2,train,"anyway, uh, we're not gonna have any accidents today during my closing ceremony.",📢,Inform,Inform,Low
train:434:3,train,"oh, no. absolutely not. not happening.",🙅,Oppose,Oppose,High
train:434:4,train,"no, your ceremony was not only reckless, it was lame, and that's worse.",😑,Criticize,Criticize,High
train:434:5,train,i wish someone would close you so hard.,🤨,Criticize,Criticize,High
train:434:6,train,"yeah, uh, sorry, other stuff.",🙏,Apologise,Apologise,Low
train:434:7,train,okay. organic apples are on sale today.,ℹ️,Inform,Inform,Low
train:434:8,train,the gold medal-winning gymnast missy jones?,👌,Confirm,Confirm,Low
train:434:9,train,"it wasn't at the olympics, though.",💡,Explain,Explain,Low
train:434:10,train,"mateo, what's that on your vest?",🫒,Care,Care,Low
train:434:11,train,"oh! uh, it's the filipino flag.",🤝,Introduce,Introduce,Low
train:434:12,train,pinoy pride!,💸,Flaunt,Flaunt,Medium
train:434:13,train,"not today, you're not!",🙅,Oppose,Oppose,High
train:434:14,train,"yeah, of course, absolutely.",👍,Agree,Agree,Low
train:434:15,train,"just that, technically, america's number one.",📝,Inform,Inform,Low
train:434:16,train,"well, glenn, what do you mean,  technically?",😕,Doubt,Doubt,Medium
train:434:17,train,just as a fact.,📖,Explain,Explain,Low
train:434:18,train,but america is number one.,💥,Emphasize,Emphasize,Low
train:434:19,train,"that's an airtight argument, though.",🙄,Taunt,Taunt,High
train:434:20,train,being the best.,💡,Explain,Explain,Low
train:436:0,train,"oh, i just love this coffeemaker.",👏,Praise,Praise,Low
train:436:1,train,it's the best one we sell.,🤝,Introduce,Introduce,Low
train:436:2,train,look at that.,👋,Introduce,Introduce,Low
train:436:3,train,made in the usa.,📛,Introduce,Introduce,Low
train:436:4,train,yep. uh-huh.,🤝,Acknowledge,Acknowledge,Low
train:436:5,train,i see that.,✅,Acknowledge,Acknowledge,Low
train:436:7,train,it's a beautiful country.,👏,Praise,Praise,Low
train:437:3,train,"that's, like, cheyenne's age.",📛,Introduce,Introduce,Low
train:437:4,train,"oh, i'm 17, actually.",⛔,Oppose,Oppose,High
train:437:7,train,"i'm just saying, the woman makes conversation for a living.",💬,Explain,Explain,Low
train:437:9,train,is this gonna take much longer?,🤨,Doubt,Doubt,Medium
train:437:10,train,"i don't know, okay?",😤,Complain,Complain,High
train:437:11,train,i'm sorry that i'm not a stupid gold medalist!,😮‍💨,Complain,Complain,High
train:438:0,train,"i've spent the last few weeks watching people my age be the best in the world, and i'm barely getting through summer school.",😤,Complain,Complain,High
train:438:1,train,"cheyenne, you're just overwhelmed, okay?",🥹,Comfort,Comfort,Low
train:438:2,train,i haven't been taking any of those!,🙄,Complain,Complain,High
train:438:3,train,"um, okay, cheyenne?",🥹,Comfort,Comfort,Low
train:438:4,train,"hey! hey, hey! look at me.",🫐,Comfort,Comfort,Low
train:438:5,train,take a deep breath.,🥹,Comfort,Comfort,Low
train:438:6,train,you are the best in the world at being you.,🌟,Praise,Praise,Low
train:438:7,train,is that from the poster in glenn's office?,🤨,Doubt,Doubt,Medium
train:439:0,train,it's like chinese people's only purpose in life is to humiliate me.,😮‍💨,Complain,Complain,High
train:439:1,train,so you're trying to make your closing ceremonies compete with the actual ceremony from the actual olympics?,🤔,Doubt,Doubt,Medium
train:439:2,train,i need a helper.,🙋,Ask for help,Ask for help,Low
train:439:3,train,we start with a fleet of helicopters descending on the store.,🗺️,Plan,Plan,Low
train:439:4,train,"okay, we? i'm--me? i'm the helper?",✅,Confirm,Confirm,Low
train:439:5,train,"well, how about, instead of helicopters, we go for something a tad less ambitious and use, like, streamers?",💡,Advise,Advise,Low
train:439:6,train,interesting.,🌟,Praise,Praise,Low
train:439:7,train,we could shoot them out of a cannon.,💡,Advise,Advise,Low
train:439:8,train,or we could put a cannon on a helicopter.,🧠,Advise,Advise,Low
train:439:9,train,"ooh, okay, well, and then, building on that, how about none of that stuff, and everybody carries a tiny little flag?",💡,Advise,Advise,Low
train:439:10,train,maybe we should focus on stuff we can actually pull off.,🧠,Advise,Advise,Low
train:439:12,train,a team? no.,🙅,Refuse,Refuse,Low
train:442:0,train,the philippines has over 19 different regional languages.,🤝,Introduce,Introduce,Low
train:442:4,train,"uh, well-not just mateo, you know?",📖,Explain,Explain,Low
train:442:5,train,it's the olympics!,💥,Emphasize,Emphasize,Low
train:442:6,train,it's all about rooting for your country and saying all the other countries eat beans.,📖,Explain,Explain,Low
train:442:7,train,"well, but it's, it's also about the countries coming together, you know?",👎,Oppose,Oppose,High
train:442:8,train,that's why the rings are interlocked.,💡,Explain,Explain,Low
train:443:0,train,i have to go.,👋,Leave,Leave,Low
train:443:1,train,i am appearing at the opening of a motorcycle dealership.,📋,Plan,Plan,Low
train:443:2,train,oh! you're leaving already?,👌,Confirm,Confirm,Low
train:443:3,train,i get it.,🤝,Acknowledge,Acknowledge,Low
train:443:5,train,"oh, my god, isn't she so amazing?",🏆,Praise,Praise,Low
train:443:6,train,yeah. thank you so much for this.,🙏,Thank,Thank,Low
train:443:8,train,"i'm gonna find a card, write my dream down, and make it come true.",📅,Plan,Plan,Low
train:443:9,train,i'm gonna quit school and become an olympic gymnast.,🗺️,Plan,Plan,Low
train:446:0,train,"we're putting together tonight's closing ceremony, so we need to know if any of you have any special skills.",ℹ️,Inform,Inform,Low
train:446:1,train,i'm a pretty good singer.,💸,Flaunt,Flaunt,Medium
train:446:2,train,okay. sing  car wash  with me immediately.,📅,Arrange,Arrange,Low
train:446:3,train,"also, you have the worst voice i've ever heard.",🤔,Criticize,Criticize,High
train:446:5,train,it means i remember everything that happened every day of my life.,📖,Explain,Explain,Low
train:446:9,train,sorry.,🙏,Apologise,Apologise,Low
train:446:10,train,this is a disaster!,😤,Complain,Complain,High
train:446:11,train,we got a lot of great stuff here.,📝,Inform,Inform,Low
train:446:12,train,are you kidding?,🤔,Doubt,Doubt,Medium
train:446:13,train,"i mean, this is the olympics.",🔥,Emphasize,Emphasize,Low
train:446:15,train,except it's not the olympics.,👎,Oppose,Oppose,High
train:446:17,train,"mr. cool guy garrett, who doesn't care about anything.",😏,Taunt,Taunt,High
train:446:20,train,you think those things are cool?,🤨,Doubt,Doubt,Medium
train:446:21,train,you're off the team.,ℹ️,Inform,Inform,Low
train:446:22,train,"okay, fine, whatever.",👌,Acknowledge,Acknowledge,Low
train:446:23,train,"sorry, guys.",😔,Apologise,Apologise,Low
train:446:24,train,forget the whole thing.,👋,Leave,Leave,Low
train:448:0,train,now you don't even believe i can sell jewelry?,🤔,Criticize,Criticize,High
train:448:1,train,"you know, like, when you buy a lottery ticket and you plan on how you're gonna spend the money, even though you know you're not really gonna win?",💬,Explain,Explain,Low
train:448:3,train,"sorry, it just sounds cheesy.",😤,Complain,Complain,High
train:448:4,train,i don't know how she does it!,😮‍💨,Complain,Complain,High
train:449:0,train,"this isn't easy for me to say, but, um, i found out today that i am not an american.",📢,Inform,Inform,Low
train:449:3,train,"well, okay.",👌,Acknowledge,Acknowledge,Low
train:449:4,train,okay.,👌,Acknowledge,Acknowledge,Low
train:449:5,train,let me see that pin.,📅,Arrange,Arrange,Low
train:449:6,train,you stick yourself?,😕,Doubt,Doubt,Medium
train:449:7,train,so bad. right into the bone.,🙄,Complain,Complain,High
train:449:8,train,do you want me to go get someone or...,🧡,Care,Care,Low
train:449:9,train,just be with me.,🚨,Ask for help,Ask for help,Low
train:450:1,train,"i mean, it feels weird convincing a teenager to not follow their dream.",💡,Explain,Explain,Low
train:450:2,train,maybe think of it as convincing a teen mom not to drop out of school.,🫐,Comfort,Comfort,Low
train:450:3,train,especially for something impossible.,💥,Emphasize,Emphasize,Low
train:450:4,train,"i mean, i do wish impossible things could happen sometimes, but this is the real world.",💬,Explain,Explain,Low
train:450:5,train,i think this might be the closing ceremony.,📝,Inform,Inform,Low
train:452:0,train,"what are you doing, man? we're protesting.",😕,Doubt,Doubt,Medium
train:452:1,train,"oh, right! oh, i'm sorry, ma'am.",😔,Apologise,Apologise,Low
train:452:2,train,i'm--i'm-good luck with that.,🚪,Leave,Leave,Low
train:452:3,train,"oh, my god, what have i done?",😤,Complain,Complain,High
train:452:4,train,"okay, i never meant to get involved in a strike.",😮‍💨,Complain,Complain,High
train:452:9,train,we are screwed.,😤,Complain,Complain,High
train:455:2,train,"okay, so why don't you guys just tell me what you want?",🧠,Advise,Advise,Low
train:455:4,train,i'm just doing this to intimidate him.,💬,Explain,Explain,Low
train:455:5,train,nod your head.,⏰,Arrange,Arrange,Low
train:455:6,train,that was way too big. smaller nods.,🗓️,Arrange,Arrange,Low
train:455:7,train,"okay, now giggle like i said something charming.",⏰,Arrange,Arrange,Low
train:455:8,train,i would sooner slit my throat and jeff's throat before i'd let that happen.,🛑,Warn,Warn,Medium
train:455:9,train,"dina, if-if you're gonna be here, i just need you to observe.",📅,Arrange,Arrange,Low
train:455:11,train,really?,👌,Confirm,Confirm,Low
train:455:12,train,"well, that's-that's great.",👏,Praise,Praise,Low
train:455:13,train,"fantastic news, jeff. thanks.",👍,Thank,Thank,Low
train:455:14,train,take that off.,🗓️,Arrange,Arrange,Low
train:455:15,train,corporate is just asking that you and the rest of the employees sign here.,📢,Inform,Inform,Low
train:455:16,train,oh.,🤝,Acknowledge,Acknowledge,Low
train:455:19,train,i can see the tag on your sleeve.,😏,Taunt,Taunt,High
train:455:21,train,so sign the letter. say thank you.,🧠,Advise,Advise,Low
train:455:22,train,and then don't do anything you're gonna regret.,🛑,Warn,Warn,Medium
train:457:0,train,"well, this came together really well.",🌟,Praise,Praise,Low
train:457:1,train,yeah.,👌,Acknowledge,Acknowledge,Low
train:457:4,train,"okay, everybody needs to stay out of the garden shed.",📝,Inform,Inform,Low
train:458:0,train,morning. how was your night?,✨,Greet,Greet,Low
train:458:1,train,"oh, not great actually.",🙄,Complain,Complain,High
train:458:3,train,"don't worry, i don't smell.",🫐,Comfort,Comfort,Low
train:458:8,train,and i'm gonna break the strike.,📅,Plan,Plan,Low
train:458:9,train,"mm, i'm not asking you to do that.",⚠️,Prevent,Prevent,Medium
train:458:12,train,"ooh, but that-that sounds so good to me.",👏,Praise,Praise,Low
train:463:0,train,"i'm mo frank, reporting live from the cloud 9 on ozark highlands road where things are anything but heavenly.",ℹ️,Inform,Inform,Low
train:463:1,train,"amy  doob-anowski,  who is the organizer of this protest.",👋,Introduce,Introduce,Low
train:463:2,train,"amy, uh, what's this about?",🛡️,Care,Care,Low
train:463:3,train,"thank you, mo.",👍,Thank,Thank,Low
train:463:4,train,"well, we are cloud 9 employees, and we are asking people to boycott the store.",🤝,Introduce,Introduce,Low
train:463:5,train,"i'm sorry, there's been a misunderstanding.",😔,Apologise,Apologise,Low
train:463:6,train,statehood for puerto rico!,ℹ️,Inform,Inform,Low
train:463:7,train,workers' rights.,❗,Emphasize,Emphasize,Low
train:463:8,train,i believe that's actually a teddy bear.,😂,Joke,Joke,Low
train:464:2,train,"look, i want you to know that not all christians are bigots, okay?",ℹ️,Inform,Inform,Low
train:464:3,train,that one is. that's maggie.,👋,Introduce,Introduce,Low
train:464:5,train,"garrett, isn't that the girl you were talking to?",✅,Confirm,Confirm,Low
train:464:7,train,"i just thought it'd be something i could live with, like she's just real stupid or something.",😏,Taunt,Taunt,High
train:464:8,train,this is your final warning.,🛑,Warn,Warn,Medium
train:464:9,train,why are you doing this?,😑,Criticize,Criticize,High
train:468:0,train,excuse me!,ℹ️,Inform,Inform,Low
train:468:1,train,support our strike by boycotting cloud 9.,📝,Inform,Inform,Low
train:468:2,train,don't give your money to a company that mistreats its employees.,📝,Inform,Inform,Low
train:468:3,train,"i don't know about youse guys, but this broad's making some good sense, huh?",👌,Confirm,Confirm,Low
train:468:4,train,boycott cloud 9!,📢,Inform,Inform,Low
train:468:5,train,thank you! people power!,💛,Thank,Thank,Low
train:468:6,train,power to the people!,ℹ️,Inform,Inform,Low
train:472:1,train,you're gonna go out with that girl?,✅,Confirm,Confirm,Low
train:472:3,train,"oh, no, you're right. i'm sorry.",🥺,Apologise,Apologise,Low
train:472:5,train,i'm gonna take her out to dinner.,🗺️,Plan,Plan,Low
train:472:10,train,"i'm just trying to make the world a better place, dude.",💡,Explain,Explain,Low
train:472:11,train,thank you so much for your service.,💛,Thank,Thank,Low
train:472:12,train,this is what martin luther king would do.,😎,Flaunt,Flaunt,Medium
train:473:0,train,thank you guys so much for getting me my job back.,🙏,Thank,Thank,Low
train:473:1,train,"you don't have to stay out here, you know?",☝️,Advise,Advise,Low
train:473:2,train,"which is when, do you think?",💭,Asking for opinions,Asking for opinions,Low
train:473:7,train,just back to square one.,😤,Complain,Complain,High
train:473:8,train,everything's gonna be back to the way it used to be.,😮‍💨,Complain,Complain,High
train:473:10,train,that's never gonna be the same.,🙄,Complain,Complain,High
train:474:0,train,same stupid timecards. same boring beige halls.,😤,Complain,Complain,High
train:474:2,train,"nope, ernie's been here longer than me.",🙅,Oppose,Oppose,High
train:474:4,train,no more corporate getting all up in our business.,💸,Flaunt,Flaunt,Medium
train:474:5,train,"oh, you know that the district manager's still here, right?",🤝,Confirm,Confirm,Low
train:474:6,train,jeff? what is jeff still doing he--,🤨,Doubt,Doubt,Medium
train:474:7,train,you don't think he's trying to find a reason to fire me?,😕,Doubt,Doubt,Medium
train:474:8,train,"glenn, why would they fire you?",😕,Doubt,Doubt,Medium
